Year,Month,SAC,YOLO,SJR,Total_Inflow,CCC,SWP,CVP,NBAQ,SWP+CVP,EXPORT,GCD,CD,Qwest,RIO,OUT,X2,DICU,Outflow,Rio,RS_250,RS_Ant_150,CW_M&I,Tracy_250,Emm,JP,CW_Ag,Term_SAL,SB_PP,SB_PP_CW,SB_Chipps,SB_Antioch,Chipps_Survival,Rio_Vista,Chipps_EC,Chipps_Flow,SWP,CVP,Fish_Xchan_cost,Tracy_cost,M&I_cost,M&I+Tracy,Ag_Cost,Ag_+_M&I_+_Tracy,Fish_Cost,Fsh+M+I+A+T,export_loss,F+M+I+A+T+Ex,Surplus,CW,Net_surplus,January,X2,Jul-Sep,Oct-Dec,CVPIA/ESA,Capacity,CVPIA/ESA_loss,ESA_export_loss
1980,1,3605.36,2499.23,803.58,7439.42,3.62,387.99,0,0,387.99,391.6,74.38,-221.25,1617.51,5636.07,7269.07,,-161.65,7209.47,5619.38,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,405.82,0,0,0,194.88,95.56,290.44,0,290.44,405.82,405.82,0,405.82,6803.66,0,6803.66,,,,,,,,
1980,2,3024.2,2675.02,1072.66,7234.8,3.11,194.2,158.38,0,352.58,355.69,50.78,-118.56,1706.83,5282.54,6997.66,,-215.92,7095.02,5309.8,216.36,271.7,0,182.31,0,0,0,0,0,0,0,0,0,172.56,240.34,575.21,0,0,0,182.31,89.39,271.7,0,271.7,575.21,575.21,0,575.21,6519.82,0,6519.82,,,,,,,,
1980,3,3402.64,1094.06,1551.47,6350.52,3.34,65.75,198.98,0,264.73,268.08,80.53,-14.16,2098.44,3997.17,6096.61,,31.18,6051.26,3984.48,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,247.93,256.92,614.88,0,0,0,194.88,95.56,290.44,0,290.44,614.88,614.88,0,614.88,5436.39,0,5436.39,,,,,,,,
1980,4,1344,3.31,609.88,2063.15,4.43,88.8,228.34,0,317.13,321.56,111.87,38.08,641.35,1064.82,1703.51,,66.95,1674.64,1056.74,223.82,281.07,0,188.59,487.81,433.58,0,277.5,257.43,0,186.05,235.37,0,297.52,248.63,595.04,0,0,0,188.59,92.48,281.07,487.81,487.81,595.04,595.04,0,595.04,1079.6,0,1079.6,,,,,,,,
1980,5,977.26,2.21,609.48,1696.21,8.38,103.78,179.21,0,283,291.38,149.65,125.67,564.56,723.39,1279.16,,127.21,1277.62,722.96,231.28,290.44,0,194.88,504.07,448.04,0,286.75,42.91,0,0,73.55,721.98,307.44,256.92,614.88,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,821.16,821.16,266.32,1087.47,456.47,0,190.15,,,,,,,,
1980,6,1059.97,1.71,315.69,1462.45,9.83,179.22,170.37,0,349.59,359.42,222.94,222.94,271.62,624.07,880.08,,183.69,919.34,635.06,223.82,281.07,0,188.59,487.81,433.58,0,277.5,0,0,0,0,833.06,297.52,0,0,178.51,178.51,0,188.59,92.48,281.07,487.81,487.81,833.06,833.06,89.35,922.41,86.28,0,-3.07,,,,,,,,
1980,7,1089.92,1.69,208.05,1343.61,10.69,138.5,280.91,0,419.41,430.1,267.57,233.14,118.19,578.5,680.37,,253.27,660.24,572.86,231.28,290.44,0,194.88,504.07,448.04,0,286.75,0,0,0,0,614.88,184.46,0,0,282.84,0,0,194.88,95.56,290.44,504.07,504.07,614.88,614.88,7.18,622.06,45.37,0,38.19,,,,,,,,
1980,8,917.16,1.32,121.07,1060.67,12.12,283.16,279.2,0,562.36,574.48,232.76,232.76,-186.37,456.09,253.43,,173.92,312.27,472.57,231.28,252.96,16.52,194.88,243.9,216.79,19.63,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,104.45,299.33,244.11,402.91,0,402.91,0,402.91,-90.63,36.15,-90.63,,,,,,,,
1980,9,945.32,0.48,226.21,1202.95,10.77,243.48,208.79,0,452.27,463.04,156.6,156.6,93.64,500.64,583.32,,96.96,642.96,517.34,223.82,0,0.91,188.59,0,0,0,0,0,0,0,0,0,297.52,0,0,0,0,0,188.59,36.13,224.72,0,224.72,0,224.72,0,224.72,418.24,0.91,418.24,,,,,,,,
1980,10,697.49,0.42,250.39,976.44,10.12,185.08,219.28,0,404.36,414.49,114.64,111.81,93.52,364.45,450.14,,75.57,486.38,374.6,231.28,0,1.5,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,1.39,194.88,36.51,231.39,0,231.39,258.3,258.3,0,258.3,228.07,1.5,228.07,,,,,,,,
1980,11,646.91,0.65,195.03,875.62,7.04,148.01,229.18,0,377.2,384.24,102.94,94.98,-18.06,421.11,396.4,,56.31,435.07,431.94,223.82,0,4.54,188.59,0,0,0,0,0,0,0,0,0,297.52,248.63,0,0,0,4.54,188.59,35.22,223.82,0,223.82,253.17,253.17,0,253.17,181.9,4.54,181.9,,,,,,,,
1980,12,997.69,1.02,175,1189.59,4.52,174.33,225.19,0,399.52,404.04,124.36,37.38,179.21,571.58,748.17,,51.53,734.02,567.61,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,248.63,0,0,0,0,188.59,35.22,223.82,0,223.82,248.63,248.63,0,248.63,485.39,0,485.39,,,,,,,,
1981,1,1138.12,59.94,199.87,1431.8,5.3,251.8,251.08,0,502.88,508.19,74.38,-203.16,202.72,909.83,1126.78,5.32,-45.28,968.89,865.63,231.28,290.44,1.43,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,405.82,0,0,0,194.88,96.99,291.87,0,291.87,405.82,405.82,0,405.82,563.07,1.43,563.07,,,,,,,,
1981,2,1346.18,39.81,159.89,1565.04,4.3,194.89,203.02,0,397.91,402.21,48.89,-12.97,10.33,1164.57,1175.8,4.35,20.14,1142.69,1155.3,208.9,262.33,0,176.02,0,0,0,0,0,0,0,0,0,55.54,232.06,366.55,0,0,0,176.02,86.31,262.33,0,262.33,366.55,366.55,0,366.55,776.15,0,776.15,,,,,,,,
1981,3,1507.04,15.98,191.96,1798.43,4.87,172.99,119.39,0,292.38,297.24,80.53,-127.21,312.23,1307.25,1628.39,4.75,-10.05,1511.24,1274.45,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,405.82,0,0,0,194.88,95.56,290.44,0,290.44,405.82,405.82,0,405.82,1105.42,0,1105.42,,,,,,,,
1981,4,1024.92,1.92,150.68,1203.59,6.33,256.13,219.19,0,475.32,481.65,111.87,28.86,-37.58,732.68,693.08,4.74,90.43,631.51,715.44,223.82,281.07,0,188.59,487.81,433.58,31.12,277.5,257.43,0,186.05,235.37,0,119.01,248.63,392.73,0,0,0,188.59,92.48,281.07,498.39,498.39,421.42,498.39,0,498.39,133.12,31.12,133.12,,,,,,,,
1981,5,847.34,1.26,120.93,986.58,13,69.51,192.83,0,262.34,275.34,149.65,149.09,98.15,474.44,562.15,5.5,179.69,531.55,465.87,231.28,290.44,0,194.88,504.07,448.04,10.32,286.75,42.91,0,0,73.55,221.75,122.98,256.92,405.82,184.46,184.46,0,194.88,95.56,290.44,507.13,507.13,413.92,507.13,21.88,529,24.42,10.32,2.54,,,,,,,,
1981,6,638.4,1.07,89.18,736.35,14.22,19.97,205.75,0,225.72,239.94,222.94,222.94,23.41,265.66,273.47,5.38,290.01,206.4,246.88,223.82,131.17,0,188.59,397.09,357.91,6.48,271.75,0,0,0,0,214.21,119.01,0,0,178.51,178.51,0,188.59,61.94,250.54,397.09,397.09,214.21,397.09,0,397.09,-190.68,6.48,-190.68,,,,,,,,
1981,7,940.96,1.06,77.79,1027.14,14.61,151.1,267.52,0,418.62,433.24,267.67,267.67,-117.91,462.88,326.24,5.71,294.3,299.6,455.43,231.28,0,0,194.88,316.58,291.65,27.69,257.01,0,0,0,0,196.76,61.49,0,0,282.84,0,0,194.88,36.4,231.28,325.13,325.13,196.76,325.13,2.12,327.25,-25.53,27.69,-27.65,,,,,,,,
1981,8,913.19,0.82,78.05,999.07,12.48,307.55,252.71,0,560.25,572.74,232.76,232.76,-242.92,452.79,193.57,5.86,184.45,241.89,466.31,231.28,0,20.62,194.88,153.18,141.12,18.55,124.36,0,0,0,0,0,61.49,0,0,0,0,0,194.88,57.02,251.9,159.67,299.67,0,299.67,0,299.67,-57.78,39.18,-57.78,,,,,,,,
1981,9,761.85,0.25,70.32,840.48,10.26,197.02,197.19,0,394.2,404.47,156.6,156.6,-80.31,370.7,279.42,5.69,105.79,330.23,384.92,223.82,0,7.36,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,42.58,231.18,0,231.18,0,231.18,0,231.18,99.05,7.36,99.05,,,,,,,,
1981,10,608.43,0.33,85.25,703.49,8.8,226.29,129.82,0,356.1,364.9,114.64,18,24.87,296.97,320.58,5.83,56.48,282.1,286.2,231.28,0,2.98,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,39.38,234.26,0,234.26,206.42,234.26,0,234.26,47.84,2.98,47.84,,,,,,,,
1981,11,1960.03,223.8,93.06,2342.42,5.08,190.21,85.41,0,275.62,280.7,102.94,-80.46,316.98,1819.57,2142.18,5.18,15.47,2046.25,1792.71,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,0,188.59,35.22,223.82,0,223.82,199.76,223.82,0,223.82,1822.43,0,1822.43,,,,,,,,
1981,12,3815.8,1503.6,113.81,5629.92,2.43,267.02,48.25,0,315.26,317.69,127.93,6.62,546.96,4759.11,5305.6,4.23,-29.1,5341.32,4769.11,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,36.4,231.28,0,231.28,206.42,231.28,0,231.28,5110.04,0,5110.04,,,,,,,,
1982,1,3972.69,1308.87,239.13,6032.65,3.01,206.31,110.91,0,317.23,320.24,74.38,-293.33,1200.83,4784.38,6005.74,3.67,-260.07,5972.48,4775.06,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,405.82,0,0,0,194.88,95.56,290.44,0,290.44,405.82,405.82,0,405.82,5566.66,0,5566.66,,,,,,,,
1982,2,3300.69,1464.09,369.06,5572.32,2.79,311.78,210.38,0,522.16,524.96,48.89,-92.9,827.97,4305.79,5140.25,3.48,-21.46,5068.82,4285.78,208.9,262.33,0,176.02,0,0,0,0,0,0,0,0,0,166.61,232.06,555.37,0,0,0,176.02,86.31,262.33,0,262.33,555.37,555.37,0,555.37,4513.45,0,4513.45,,,,,,,,
1982,3,3862.21,323.75,618.66,5309.43,2.97,384.09,253.5,0,637.59,640.56,80.53,-255.57,1213.64,3692.91,4924.44,3.67,-203.28,4872.15,3678.27,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,247.93,256.92,614.88,0,0,0,194.88,95.56,290.44,0,290.44,614.88,614.88,0,614.88,4257.28,0,4257.28,,,,,,,,
1982,4,4556.83,2274.1,1366.41,8887.3,3.17,363.47,205.41,0,568.88,572.04,111.87,-145.78,2234.45,6216.38,8461.03,3.36,4.49,8310.77,6174.31,223.82,281.07,0,188.59,487.81,433.58,0,277.5,257.43,0,186.05,235.37,0,297.52,248.63,595.04,0,0,0,188.59,92.48,281.07,487.81,487.81,595.04,595.04,0,595.04,7715.72,0,7715.72,,,,,,,,
1982,5,2604.5,19.43,1146.98,4076.86,8.28,182.6,183.46,0,366.05,374.33,149.65,149.65,1378.69,2184.66,3552.87,3.69,163.23,3539.29,2180.86,231.28,290.44,0,194.88,504.07,448.04,0,286.75,42.91,0,0,73.55,721.98,307.44,256.92,614.88,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,821.16,821.16,307.44,1128.6,2718.14,0,2410.7,,,,,,,,
1982,6,1535.8,2.97,451.28,2128.91,10.15,56.85,174.63,0,231.48,241.63,222.94,213.85,572.52,1115.89,1673.43,4.05,188.21,1699.08,1123.07,223.82,281.07,0,188.59,487.81,433.58,0,277.5,0,0,0,0,833.06,297.52,0,0,178.51,178.51,0,188.59,92.48,281.07,487.81,487.81,833.06,833.06,297.52,1130.58,866.02,0,568.5,,,,,,,,
1982,7,1084.17,1.87,378.94,1537.85,10.57,65,179,0,244,254.57,267.57,253.93,478.33,568.8,1029.35,4.63,252.7,1030.58,569.14,231.28,290.44,0,194.88,504.07,448.04,0,286.75,0,0,0,0,614.88,184.46,0,0,282.84,0,0,194.88,95.56,290.44,504.07,504.07,614.88,614.88,55.21,670.08,415.7,0,360.5,,,,,,,,
1982,8,1267.24,1.39,246.98,1555.61,11.2,225.86,267.43,0,493.29,504.49,232.76,232.76,130.98,703.67,818.35,4.97,176.02,875.1,719.56,231.28,262.33,0,194.88,243.9,216.79,0,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,89.83,284.71,243.9,388.08,0,388.08,0,388.08,487.01,0,487.01,,,,,,,,
1982,9,1479.07,0.64,364.28,1886.22,6.96,188.38,122.9,0,311.28,318.24,156.6,32.66,624.74,912.86,1535.32,4.58,76.78,1491.2,900.51,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,0,0,0,0,0,188.59,35.22,223.82,0,223.82,0,223.82,0,223.82,1267.38,0,1267.38,,,,,,,,
1982,10,1182.35,1.05,502.93,1771.9,5.09,182.82,137.67,0,320.49,325.58,114.64,33.62,715.98,699.07,1412.7,4.6,59.26,1387.06,691.89,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.4,231.28,0,231.28,256.92,256.92,0,256.92,1130.14,0,1130.14,,,,,,,,
1982,11,1875.77,26.94,415,2544.9,4.1,158.72,198.54,0,357.26,361.35,102.94,-146.18,828.55,1490.95,2329.73,4.33,-39.38,2222.93,1461.04,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,248.63,0,0,0,0,188.59,35.22,223.82,0,223.82,248.63,248.63,0,248.63,1974.3,0,1974.3,,,,,,,,
1982,12,3548.23,756.14,1014.15,5873.46,3.77,321.49,192.99,0,514.48,518.25,127.93,-111.52,1646.19,3812.74,5466.74,4,-36.32,5391.54,3791.69,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.4,231.28,0,231.28,256.92,256.92,0,256.92,5134.62,0,5134.62,,,,,,,,
1983,1,2921.45,1330.62,1172.43,5955.73,2.43,379.67,237.57,0,617.23,619.66,74.38,-183.16,1642.55,3863.86,5519.22,3.88,-292.33,5628.39,3894.42,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,405.82,0,0,0,194.88,95.56,290.44,0,290.44,405.82,405.82,0,405.82,5222.57,0,5222.57,,,,,,,,
1983,2,4389.62,3358.88,1755.17,10165.86,5.05,344.8,219.19,0,563.98,569.04,48.89,-164.18,2584.88,7164.64,9761.01,3.05,-221.03,9817.86,7180.55,208.9,262.33,0,176.02,0,0,0,0,0,0,0,0,0,166.61,232.06,555.37,0,0,0,176.02,86.31,262.33,0,262.33,555.37,555.37,0,555.37,9262.48,0,9262.48,,,,,,,,
1983,3,4813.88,8015.42,2461.69,16393.91,9.22,83.16,241.87,0,325.03,334.26,80.53,-334.37,4138.87,12231.74,16394.02,3.01,-339.48,16399.13,12233.17,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,247.93,256.92,614.88,0,0,0,194.88,95.56,290.44,0,290.44,614.88,614.88,0,614.88,15784.25,0,15784.25,,,,,,,,
1983,4,3600.6,1066.25,2168.73,7247.76,3.53,6.69,217.9,0,224.59,228.12,111.87,-7.79,2886.04,4140.84,7027.42,3.1,-11.62,7031.26,4141.91,223.82,281.07,0,188.59,487.81,433.58,0,277.5,257.43,0,186.05,235.37,0,297.52,248.63,595.04,0,0,0,188.59,92.48,281.07,487.81,487.81,595.04,595.04,0,595.04,6436.22,0,6436.22,,,,,,,,
1983,5,3829.69,216.37,1953.52,6333.94,5.88,24.82,173.59,0,198.41,204.29,149.65,63.35,2602.71,3468.02,6066.3,3.45,119.3,6010.35,3452.35,231.28,290.44,0,194.88,504.07,448.04,0,286.75,42.91,0,0,73.55,721.98,307.44,256.92,614.88,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,821.16,821.16,307.44,1128.6,5189.19,0,4881.76,,,,,,,,
1983,6,2878.81,65.83,1552.07,4748.15,10.1,117.48,177.04,0,294.52,304.61,222.94,222.94,1786.17,2450.03,4220.59,3.55,209.69,4233.84,2453.74,223.82,281.07,0,188.59,487.81,433.58,0,277.5,0,0,0,0,833.06,297.52,0,0,178.51,178.51,0,188.59,92.48,281.07,487.81,487.81,833.06,833.06,297.52,1130.58,3400.78,0,3103.26,,,,,,,,
1983,7,1906.12,3.08,1182.25,3285.14,10.54,72.2,244.18,0,316.38,326.92,267.57,267.57,1281.51,1427.87,2690.65,3.95,277.76,2680.46,1425.01,231.28,290.44,0,194.88,504.07,448.04,0,286.75,0,0,0,0,614.88,184.46,0,0,282.84,0,0,194.88,95.56,290.44,504.07,504.07,614.88,614.88,110.68,725.55,2065.58,0,1954.9,,,,,,,,
1983,8,1539.57,2.08,555.53,2185.42,10.69,174.17,262.33,0,436.5,447.19,232.76,232.76,624.86,896.9,1505.47,4.41,190.49,1547.73,908.73,231.28,262.33,0,194.88,243.9,216.79,0,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,89.83,284.71,243.9,388.08,0,388.08,0,388.08,1159.65,0,1159.65,,,,,,,,
1983,9,1464.79,1.63,672.99,2233.98,9.14,45.48,199.05,0,244.53,253.67,156.6,109.41,996.29,882.27,1870.9,4.28,103.28,1877.03,883.98,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,0,0,0,0,0,188.59,35.22,223.82,0,223.82,0,223.82,0,223.82,1653.21,0,1653.21,,,,,,,,
1983,10,1300.36,11.57,819.17,2222.8,5.03,21.13,127.95,0,149.08,154.1,114.64,83.72,1211.84,779,1984.98,4.36,70.97,1997.73,782.57,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.4,231.28,0,231.28,256.92,256.92,0,256.92,1740.81,0,1740.81,,,,,,,,
1983,11,2904.99,356.16,647.19,4264.93,4.02,43.58,56.79,0,100.37,104.39,102.94,-250.92,1614.24,2779.66,4411.47,4.06,9.27,4151.27,2706.81,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,248.63,0,0,0,0,188.59,35.22,223.82,0,223.82,248.63,248.63,0,248.63,3902.64,0,3902.64,,,,,,,,
1983,12,4581.62,3190.73,1176,9511.92,3.33,29.76,98.63,0,128.39,131.72,127.93,-124.98,2349.39,7147.04,9505.18,3.6,-122.34,9502.54,7146.3,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.4,231.28,0,231.28,256.92,256.92,0,256.92,9245.62,0,9245.62,,,,,,,,
1984,1,3492.69,1026.83,1582.02,6359.7,2.81,18.55,84.39,0,102.95,105.76,74.38,49.49,2217.73,3990.19,6204.46,3.4,-5.87,6259.82,4005.69,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,153.72,256.92,405.82,0,0,0,194.88,95.56,290.44,0,290.44,405.82,405.82,0,405.82,5854,0,5854,,,,,,,,
1984,2,1862.08,74.82,623.13,2693.77,3.88,108.68,219.19,0,327.86,331.74,50.78,-25.97,737.31,1648.86,2388,3.69,-8.96,2370.98,1644.1,216.36,271.7,0,182.31,0,0,0,0,0,0,0,0,0,172.56,240.34,575.21,0,0,0,182.31,89.39,271.7,0,271.7,575.21,575.21,0,575.21,1795.77,0,1795.77,,,,,,,,
1984,3,1932.3,66.42,461.26,2591.55,3.72,159.01,263.37,0,422.37,426.09,80.53,18.59,462.6,1685.57,2146.87,4.2,63.96,2101.5,1672.87,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,247.93,256.92,614.88,0,0,0,194.88,95.56,290.44,0,290.44,614.88,614.88,0,614.88,1486.62,0,1486.62,,,,,,,,
1984,4,1067.11,19.8,254.98,1415.03,8.52,218.67,235.7,0,454.37,462.89,111.87,81.17,73,803.66,870.97,4.43,109.41,842.74,795.75,223.82,281.07,0,188.59,487.81,433.58,2.17,277.5,257.43,0,186.05,235.37,0,297.52,248.63,595.04,0,0,0,188.59,92.48,281.07,487.81,487.81,595.04,595.04,0,595.04,247.69,2.17,247.69,,,,,,,,
1984,5,947.31,3.91,199.2,1203.07,11.64,175.88,183.83,0,359.71,371.35,149.65,149.65,120.33,572.21,682.07,5.1,210.74,620.98,555.11,231.28,290.44,0,194.88,504.07,448.04,3,286.75,42.91,0,0,73.55,335.21,307.44,256.92,405.82,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,413.92,504.07,117.95,622.02,116.91,3,-1.03,,,,,,,,
1984,6,891.97,2.23,136.66,1068.1,12.8,183.16,177.62,0,360.79,373.58,222.94,222.94,41.08,446.1,471.57,5.09,244.29,450.23,440.12,223.82,281.07,0,188.59,487.81,433.58,2.9,277.5,0,0,0,0,321.32,297.52,0,0,178.51,178.51,0,188.59,92.48,281.07,487.81,487.81,321.32,487.81,15.04,502.85,-37.58,2.9,-52.62,,,,,,,,
1984,7,1330.12,1.3,117.06,1479.45,15.59,286.08,287.5,0,573.58,589.17,267.57,267.57,-96.85,738.29,622.71,5.27,291.55,598.73,731.58,231.28,290.44,0,194.88,504.07,448.04,20.1,286.75,0,0,0,0,221.36,184.46,0,0,282.84,0,0,194.88,95.56,290.44,504.08,504.08,221.36,504.08,84.57,588.65,94.65,20.1,10.09,,,,,,,,
1984,8,1154.98,0.98,134,1326.01,15.37,306.25,269.2,0,575.45,590.82,232.76,232.31,-104.87,624.02,502.88,5.31,193.7,541.49,634.83,231.28,252.96,5.98,194.88,243.9,216.79,16.61,138.75,0,0,0,0,0,61.49,0,0,0,0,0,194.88,93.91,288.79,243.92,392.17,0,392.17,0,392.17,149.32,22.59,149.32,,,,,,,,
1984,9,1052.83,1.06,173.59,1271.44,11.05,134.34,185.56,0,319.9,330.96,156.6,132.05,233.58,584.1,808.44,4.96,144.22,796.27,580.69,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,0,0,0,0,0,188.59,35.22,223.82,0,223.82,0,223.82,0,223.82,572.45,0,572.45,,,,,,,,
1984,10,813.82,1.2,247.76,1110.26,9.19,114.3,222.2,0,336.5,345.69,114.64,32.91,295.09,438.88,731.66,5.06,60.62,703.96,431.12,231.28,0,0.42,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.81,231.69,0,231.69,256.92,256.92,0,256.92,447.04,0.42,447.04,,,,,,,,
1984,11,1563.77,88.61,170.48,1893.34,6.12,238.02,231.67,0,469.69,475.81,102.94,-126.77,195.16,1340.26,1544.29,4.79,10.05,1407.47,1301.95,223.82,0,0,188.59,0,0,0,0,0,0,0,0,0,297.52,248.63,0,0,0,0,188.59,35.22,223.82,0,223.82,248.63,248.63,0,248.63,1158.84,0,1158.84,,,,,,,,
1984,12,2001.92,69.56,293.59,2443.11,3.49,273.72,243.25,0,504.36,520.46,127.93,12.45,160.27,1750.79,1910.19,4.44,22.42,1900.23,1748,231.28,0,0,194.88,0,0,0,0,0,0,0,0,0,307.44,256.92,0,0,0,0,194.88,36.4,231.28,0,231.28,256.92,256.92,0,256.92,1643.31,0,1643.31,,,,,,,,
1985,1,1032.4,2.98,250.27,1314.67,4.84,116.71,237.25,0,353.96,358.8,74.38,26.17,91.74,839.79,929.71,4.69,-28.91,984.79,855.22,231.28,290.44,0,194.88,0,0,0,0,0,0,0,0,0,92.23,256.92,405.82,0,0,0,194.88,95.56,290.44,0,290.44,405.82,405.82,0,405.82,578.97,0,578.97,,,,,,,,
1985,2,1014.74,8.71,180.08,1259.74,5.39,193.16,224.33,0,417.49,422.89,48.89,-28.97,13.2,850.59,865.82,4.43,5.91,830.94,840.83,208.9,262.33,0,176.02,0,0,0,0,0,0,0,0,0,55.54,232.06,366.55,0,0,0,176.02,86.31,262.33,0,262.33,366.55,366.55,0,366.55,464.39,0,464.39,,,,,,,,
1985,3,879.87,0.28,168.63,1107.29,7.9,280.43,242.84,0,523.26,531.17,80.53,-63.95,15.32,620.28,640.07,5.15,-11.34,587.47,605.55,231.28,290.44,13.33,194.88,0,0,0,0,0,0,0,0,0,93.22,256.92,405.82,0,0,0,194.88,108.89,303.77,0,303.77,405.82,405.82,0,405.82,181.65,13.33,181.65,,,,,,,,
1985,4,743.52,0,145.49,942,8.77,200,232.06,0,432.06,440.83,111.87,93.8,38.86,375.08,407.37,5.14,93.61,407.56,375.13,223.82,281.07,0,188.59,487.81,433.58,3.15,277.5,257.43,0,186.05,235.37,0,119.01,248.63,392.73,0,0,0,188.59,92.48,281.07,487.81,487.81,421.42,487.81,0,487.81,-80.25,3.15,-80.25,,,,,,,,
1985,5,825.92,0,131.23,985.5,13.42,190.23,183.91,0,374.15,387.56,149.65,149.65,16.23,442.53,448.29,5.47,170.27,427.67,436.76,231.28,290.44,0,194.88,504.07,448.04,7.49,286.75,42.91,0,0,73.55,221.75,122.98,256.92,405.82,184.46,184.46,0,194.88,95.56,290.44,504.07,504.07,413.92,504.07,3.63,507.7,-76.4,7.49,-80.03,,,,,,,,
1985,6,792,0,104.19,909.89,13.69,202.43,178.5,0,380.92,394.62,222.94,211.01,-94.32,413.36,304.26,5.38,224.18,291.1,409.67,223.82,131.17,0,188.59,397.09,357.91,26.9,271.75,0,0,0,0,214.21,119.01,0,0,178.51,178.51,6.17,188.59,61.94,250.54,399.03,399.03,220.38,399.03,6.33,405.36,-107.93,26.9,-114.26,,,,,,,,
1985,7,985.98,0,157.86,1152.93,15.74,291.11,281.19,0,572.3,588.04,267.57,267.57,-177.64,493.69,297.32,5.76,275.01,289.88,491.6,231.28,0,0,194.88,316.58,291.65,37.52,257.01,0,0,0,0,196.76,61.49,0,0,282.84,0,0,194.88,36.4,231.28,329.16,329.16,196.76,329.16,10.41,339.57,-39.29,37.52,-49.7,,,,,,,,
1985,8,826.91,0,160.86,997.43,13.98,343.38,269.05,0,612.43,626.41,232.76,232.76,-236.42,390.97,138.25,6.02,178.09,192.93,406.28,231.28,0,19.37,194.88,153.18,141.12,17.75,124.36,0,0,0,0,0,61.49,0,0,0,0,0,194.88,55.77,250.65,159.15,297.89,0,297.89,0,297.89,-104.96,37.11,-104.96,,,,,,,,
1985,9,725.47,0,114.76,854,10.38,266.87,243.75,0,510.62,521,156.6,144.1,-149.24,348.23,188.9,6.01,100.8,232.21,360.35,223.82,0,19.29,188.59,0,0,0,0,0,0,0,0,0,89.26,0,0,0,0,0,188.59,54.51,243.1,0,243.1,0,243.1,0,243.1,-10.9,19.29,-10.9,,,,,,,,
1985,10,597.08,1.23,127.4,738.59,11.35,221.6,241.47,0,463.07,474.42,114.64,57.22,-90.53,301.47,206.94,6.15,68.78,195.38,298.23,231.28,0,16.11,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,2.17,194.88,50.34,245.22,0,245.22,208.58,245.45,0,245.45,-50.07,16.11,-50.07,,,,,,,,
1985,11,619.89,1.49,114.78,754.56,7.55,207.36,221.28,0,428.64,436.19,102.94,-91.6,35.71,367.85,409.97,5.83,32.45,285.92,333.12,223.82,0,8.14,188.59,0,0,0,0,0,0,0,0,0,89.26,199.76,0,0,0,1.46,188.59,41.9,230.49,0,230.49,201.22,230.49,0,230.49,55.43,8.14,55.43,,,,,,,,
1985,12,990.35,11.18,135.59,1173.88,6.59,361.6,238,0,599.59,606.18,127.93,-12.14,-67.39,646.38,579.84,5.53,23.84,543.85,636.3,231.28,0,12.12,194.88,0,0,0,0,0,0,0,0,0,92.23,206.42,0,0,0,0,194.88,48.52,243.4,0,243.4,206.42,243.4,0,243.4,300.46,12.12,300.46,,,,,,,,
